day,on_frac,q_unknown_map,q_true
1.615972399711608887e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.619444489479064941e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.622916698455810547e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.626389026641845703e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.629861235618591309e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.633333325386047363e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.636805653572082520e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.640277862548828125e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.643750071525573730e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.647222399711608887e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.650694489479064941e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.654166698455810547e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.657639026641845703e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.661111235618591309e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.664583325386047363e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.668055653572082520e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.671527862548828125e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.675000071525573730e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.678472399711608887e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.681944489479064941e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.685416698455810547e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.688889026641845703e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.692361235618591309e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.695833325386047363e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.699305653572082520e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.702777862548828125e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.706250071525573730e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.709722399711608887e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.713194489479064941e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.716666698455810547e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.720139026641845703e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.723611235618591309e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.727083325386047363e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.730555653572082520e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.734027862548828125e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.737500071525573730e+00,-4.000000059604644775e-01,-2.871148347854614258e+00,-3.600000143051147461e+00
1.740972399711608887e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.744444489479064941e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.747916698455810547e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.751389026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.754861235618591309e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.758333325386047363e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.761805653572082520e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.765277862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.768750071525573730e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.772222399711608887e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.775694489479064941e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.779166698455810547e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.782639026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.786111235618591309e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.789583325386047363e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.793055653572082520e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.796527862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.800000071525573730e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.803472399711608887e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.806944489479064941e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.810416698455810547e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.813889026641845703e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.817361235618591309e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.820833325386047363e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.824305653572082520e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.827777862548828125e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.831250071525573730e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.834722399711608887e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.838194489479064941e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.841666698455810547e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.845139026641845703e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.848611235618591309e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.852083325386047363e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.855555653572082520e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.859027862548828125e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.862500071525573730e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.865972399711608887e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.869444489479064941e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
1.872916698455810547e+00,-4.000000059604644775e-01,-2.871148347854614258e+00,-3.600000143051147461e+00
1.876389026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.879861235618591309e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.883333325386047363e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.886805653572082520e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.890277862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.893750071525573730e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.897222399711608887e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.900694489479064941e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.904166698455810547e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.907639026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.911111235618591309e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.914583325386047363e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.918055653572082520e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.921527862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.925000071525573730e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.928472399711608887e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.931944489479064941e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.935416817665100098e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.938889026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.942361235618591309e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.945833563804626465e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.949305653572082520e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.952777862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.956250190734863281e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.959722399711608887e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.963194489479064941e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.966666817665100098e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.970139026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.973611235618591309e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.977083563804626465e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.980555653572082520e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.984027862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.987500190734863281e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.990972399711608887e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.994444489479064941e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.997916817665100098e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.001389026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.004861116409301758e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.008333444595336914e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.011805772781372070e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.015277862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.018750190734863281e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.022222280502319336e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.025694608688354492e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.029166936874389648e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.032639026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.036111116409301758e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.039583444595336914e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.043055772781372070e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.046527862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.050000190734863281e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.053472280502319336e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.056944608688354492e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.060416936874389648e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.063889026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.067361116409301758e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.070833444595336914e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.074305772781372070e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.077777862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.081250190734863281e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.084722280502319336e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.088194608688354492e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.091666936874389648e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.095139026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.098611116409301758e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.102083444595336914e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.105555772781372070e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.109027862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.112500190734863281e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.115972280502319336e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.119444608688354492e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.122916936874389648e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.126389026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.129861116409301758e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.133333683013916016e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.136805772781372070e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.140277862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.143750429153442383e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.147222280502319336e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.150694608688354492e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.154166936874389648e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.157639026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.161111116409301758e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.164583683013916016e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.168055772781372070e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.171527862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.175000429153442383e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.178472280502319336e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.181944608688354492e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.185416936874389648e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.188889026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.192361116409301758e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.195833683013916016e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.199305772781372070e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.202777862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.206250429153442383e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.209722280502319336e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.213194608688354492e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.216666936874389648e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.220139026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.223611116409301758e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.227083683013916016e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.230555772781372070e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.234027862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.237500429153442383e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.240972280502319336e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.244444608688354492e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.247916936874389648e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.251389026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.254861116409301758e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.258333683013916016e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.261805772781372070e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.265277862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.268750429153442383e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.272222280502319336e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.275694608688354492e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.279166936874389648e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.282639026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.286111116409301758e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.289583683013916016e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.293055772781372070e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.296527862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.300000429153442383e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.303472280502319336e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.306944608688354492e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.310416936874389648e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.313889026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.317361116409301758e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.320833683013916016e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.324305772781372070e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.327777862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.331250429153442383e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.334722280502319336e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.338194608688354492e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.341666936874389648e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.345139026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.348611116409301758e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.352083683013916016e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.355555772781372070e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.359027862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.362500429153442383e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.365972280502319336e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.369444608688354492e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.372916936874389648e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.376389026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.379861116409301758e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.383333683013916016e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.386805772781372070e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.390277862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.393750429153442383e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.397222280502319336e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.400694608688354492e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.404166936874389648e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.407639026641845703e+00,-4.000000059604644775e-01,-2.871148347854614258e+00,-3.600000143051147461e+00
2.411111116409301758e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.414583683013916016e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.418055772781372070e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.421527862548828125e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.425000429153442383e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.428472280502319336e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.431944608688354492e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.435416936874389648e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.438889026641845703e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.442361116409301758e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.445833683013916016e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.449305772781372070e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.452777862548828125e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.456250429153442383e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.459722280502319336e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.463194608688354492e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.466666936874389648e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.470139026641845703e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.473611116409301758e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.477083683013916016e+00,-4.000000059604644775e-01,-2.871148347854614258e+00,-3.600000143051147461e+00
2.480555772781372070e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.484027862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.487500429153442383e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.490972280502319336e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.494444608688354492e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.497916936874389648e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.501389026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.504861116409301758e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.508333683013916016e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.511805772781372070e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.515277862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.518750429153442383e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.522222280502319336e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.525694608688354492e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.529166936874389648e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.532639026641845703e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.536111116409301758e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.539583683013916016e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.543055772781372070e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.546527862548828125e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.550000429153442383e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.553472280502319336e+00,-4.000000059604644775e-01,-2.871148347854614258e+00,-3.600000143051147461e+00
2.556944608688354492e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.560416936874389648e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.563889026641845703e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.567361116409301758e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.570833683013916016e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
2.574305772781372070e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
